53596441743473	584648692954159
128075651301304	584648692954159
175325567997587	300353576408719
128075651301304	300353576408719
171001887715628	584648692954159
201923199075620	584648692954159
207987442570761	584648692954159
221113061280276	584648692954159
314025971673191	584648692954159
486014864595581	584648692954159
584648692954159	300353576408719

